Организация,Банковский счет,Дата,Начальный остаток,Поступление,Списание,Конечный остаток,Изменение
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-06-27,49144.58249999897,4165.2,0.0,53309.78249999897,4165.2
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-06-28,53309.78249999897,19305.0,0.0,72614.78249999897,19305.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-06-29,72614.78249999897,290914.65,0.0,363529.432499999,290914.65
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-06-30,363529.432499999,248550.9,541689.759,70390.57349999907,-293138.85899999994
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-01,70390.57349999907,0.0,0.0,70390.57349999907,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-02,70390.57349999907,0.0,0.0,70390.57349999907,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-03,70390.57349999907,0.0,4034.55,66356.02349999906,-4034.55
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-04,66356.02349999906,0.0,0.0,66356.02349999906,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-05,66356.02349999906,61534.200000000004,121972.5,5917.723499999069,-60438.299999999996
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-06,5917.723499999069,240552.0,5239.650000000001,241230.07349999907,235312.35
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-07,241230.07349999907,30923.100000000002,98142.33000000002,174010.84349999906,-67219.23000000001
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-08,174010.84349999906,0.0,0.0,174010.84349999906,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-09,174010.84349999906,0.0,0.0,174010.84349999906,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-10,174010.84349999906,199095.0,0.0,373105.843499999,199095.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-11,373105.843499999,290232.15,647569.9425000001,15768.05099999893,-357337.7925000001
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-12,15768.05099999893,40585.35,8958.7875,47394.61349999893,31626.5625
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-13,47394.61349999893,372962.85000000003,0.0,420357.46349999896,372962.85000000003
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-14,420357.46349999896,144608.1,411360.1635,153605.39999999892,-266752.06350000005
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-15,153605.39999999892,0.0,0.0,153605.39999999892,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-16,153605.39999999892,4075.5,0.0,157680.89999999892,4075.5
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-17,157680.89999999892,474212.7,0.0,631893.5999999989,474212.7
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-18,631893.5999999989,225078.75,839406.2625000001,17566.08749999886,-614327.5125000001
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-19,17566.08749999886,582934.9500000001,456383.81100000005,144117.22649999888,126551.13900000002
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-20,144117.22649999888,48301.5,177680.49,14738.236499998893,-129378.98999999999
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-21,14738.236499998893,1594922.55,1852.5,1607808.286499999,1593070.05
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-22,1607808.286499999,0.0,0.0,1607808.286499999,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-23,1607808.286499999,0.0,0.0,1607808.286499999,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-24,1607808.286499999,233785.5,0.0,1841593.786499999,233785.5
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-25,1841593.786499999,71175.0,288890.433,1623878.353499999,-217715.43300000002
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-26,1623878.353499999,5617.95,1229115.459,400380.84449999896,-1223497.509
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-27,400380.84449999896,19890.0,12172.446,408098.39849999896,7717.554
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-28,408098.39849999896,14430.0,0.0,422528.39849999896,14430.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-29,422528.39849999896,0.0,0.0,422528.39849999896,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-30,422528.39849999896,33627.75,0.0,456156.14849999896,33627.75
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-07-31,456156.14849999896,118844.7,479087.7,95913.14849999896,-360243.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-01,95913.14849999896,146359.2,1560.0,240712.34849999897,144799.2
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-02,240712.34849999897,59943.0,288672.4425,11982.90599999897,-228729.4425
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-03,11982.90599999897,723093.15,206137.22999999998,528938.825999999,516955.92000000004
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-04,528938.825999999,138401.25,0.0,667340.075999999,138401.25
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-05,667340.075999999,0.0,0.0,667340.075999999,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-06,667340.075999999,0.0,0.0,667340.075999999,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-07,667340.075999999,715386.75,271607.7,1111119.125999999,443779.05
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-08,1111119.125999999,706389.4500000001,657488.988,1160019.587999999,48900.46200000006
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-09,1160019.587999999,15050.1,1076301.7589999998,98767.9289999993,-1061251.6589999998
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-10,98767.9289999993,316161.3,25042.446000000004,389886.7829999993,291118.854
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-11,389886.7829999993,58500.0,6288.75,442098.0329999993,52211.25
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-12,442098.0329999993,0.0,0.0,442098.0329999993,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-13,442098.0329999993,0.0,0.0,442098.0329999993,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-14,442098.0329999993,161933.85,131991.6,472040.2829999993,29942.25
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-15,472040.2829999993,299681.85000000003,353117.856,418604.2769999993,-53436.005999999994
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-16,418604.2769999993,322007.4,632620.4820000001,107991.19499999925,-310613.08200000005
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-17,107991.19499999925,0.0,0.0,107991.19499999925,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-18,107991.19499999925,0.0,0.0,107991.19499999925,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-19,107991.19499999925,0.0,0.0,107991.19499999925,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-20,107991.19499999925,0.0,0.0,107991.19499999925,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-21,107991.19499999925,304502.25,406547.7974999999,5945.6474999993225,-102045.54749999993
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-22,5945.6474999993225,273920.4,0.0,279866.04749999935,273920.4
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-23,279866.04749999935,772373.55,447477.65400000004,604761.9434999994,324895.896
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-24,604761.9434999994,127680.15000000001,435284.694,297157.39949999936,-307604.544
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-25,297157.39949999936,384567.3,409668.87000000005,272055.8294999993,-25101.570000000065
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-26,272055.8294999993,0.0,0.0,272055.8294999993,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-27,272055.8294999993,0.0,0.0,272055.8294999993,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-28,272055.8294999993,824463.9,247121.9205,849397.8089999993,577341.9795
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-29,849397.8089999993,245171.55000000002,782630.3160000001,311939.04299999925,-537458.7660000001
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-30,311939.04299999925,436800.0,362607.80400000006,386131.2389999992,74192.19599999994
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-08-31,386131.2389999992,284173.5,657953.1660000001,12351.572999999102,-373779.6660000001
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-01,12351.572999999102,237090.75,53057.55,196384.7729999991,184033.2
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-02,196384.7729999991,0.0,0.0,196384.7729999991,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-03,196384.7729999991,0.0,0.0,196384.7729999991,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-04,196384.7729999991,86605.35,194071.9365,88918.18649999911,-107466.5865
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-05,88918.18649999911,241464.6,56037.852000000006,274344.9344999991,185426.748
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-06,274344.9344999991,125119.8,188916.0,210548.7344999991,-63796.2
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-07,210548.7344999991,303498.0,74844.042,439202.6924999991,228653.95799999998
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-08,439202.6924999991,36018.450000000004,424534.34400000004,50686.798499999044,-388515.89400000003
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-09,50686.798499999044,0.0,0.0,50686.798499999044,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-10,50686.798499999044,0.0,0.0,50686.798499999044,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-11,50686.798499999044,29484.0,1657.5,78513.29849999904,27826.5
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-12,78513.29849999904,570995.1,13497.763500000001,636010.6349999991,557497.3365
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-13,636010.6349999991,175150.95,682115.46,129046.12499999913,-506964.50999999995
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-14,129046.12499999913,2399939.1,550647.6300000001,1978337.594999999,1849291.47
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-15,1978337.594999999,82358.25,2059201.443,1494.4019999990705,-1976843.193
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-16,1494.4019999990705,0.0,0.0,1494.4019999990705,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-17,1494.4019999990705,0.0,0.0,1494.4019999990705,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-18,1494.4019999990705,2304124.3095,694760.2545,1610858.456999999,1609364.055
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-19,1610858.456999999,158260.05000000002,0.0,1769118.506999999,158260.05000000002
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-20,1769118.506999999,355332.9,817822.3365,1306629.070499999,-462489.43649999995
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-21,1306629.070499999,852111.0,721135.0380000001,1437605.0324999988,130975.96199999994
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-22,1437605.0324999988,5809.05,747520.8,695893.2824999988,-741711.75
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-23,695893.2824999988,0.0,0.0,695893.2824999988,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-24,695893.2824999988,0.0,0.0,695893.2824999988,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-25,695893.2824999988,383504.55,103775.64600000001,975622.1864999988,279728.904
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-26,975622.1864999988,110619.6,106845.024,979396.7624999988,3774.576000000001
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-27,979396.7624999988,0.0,304124.496,675272.2664999987,-304124.496
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-28,675272.2664999987,100269.0,233154.67500000002,542386.5914999987,-132885.67500000002
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-29,542386.5914999987,397874.10000000003,113704.5,826556.1914999988,284169.60000000003
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-09-30,826556.1914999988,0.0,0.0,826556.1914999988,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-01,826556.1914999988,0.0,0.0,826556.1914999988,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-02,826556.1914999988,39163.8,347676.92699999997,518043.0644999988,-308513.127
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-03,518043.0644999988,955.5,3198.0,515800.5644999988,-2242.5
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-04,515800.5644999988,34204.950000000004,114757.5,435248.0144999988,-80552.54999999999
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-05,435248.0144999988,0.0,285086.10000000003,150161.9144999988,-285086.10000000003
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-06,150161.9144999988,1017693.3,136815.82200000001,1031039.3924999988,880877.478
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-07,1031039.3924999988,0.0,0.0,1031039.3924999988,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-08,1031039.3924999988,0.0,0.0,1031039.3924999988,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-09,1031039.3924999988,58663.8,581912.7795,507790.41299999884,-523248.97949999996
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-10,507790.41299999884,373924.2,0.0,881714.6129999988,373924.2
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-11,881714.6129999988,0.0,28684.5,853030.1129999988,-28684.5
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-12,853030.1129999988,213300.75,710528.052,355802.8109999988,-497227.302
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-13,355802.8109999988,203205.6,0.0,559008.4109999988,203205.6
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-14,559008.4109999988,0.0,0.0,559008.4109999988,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-15,559008.4109999988,0.0,0.0,559008.4109999988,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-16,559008.4109999988,34368.75,182425.0935,410952.06749999884,-148056.3435
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-17,410952.06749999884,462801.3,0.0,873753.3674999988,462801.3
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-18,873753.3674999988,498474.60000000003,491979.7545,880248.2129999988,6494.845500000054
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-19,880248.2129999988,163176.0,215315.49,828108.7229999988,-52139.48999999999
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-20,828108.7229999988,4717.05,0.0,832825.7729999989,4717.05
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-21,832825.7729999989,0.0,0.0,832825.7729999989,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-22,832825.7729999989,0.0,0.0,832825.7729999989,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-23,832825.7729999989,0.0,301365.8895,531459.8834999988,-301365.8895
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-24,531459.8834999988,22499.100000000002,58462.56,495496.42349999887,-35963.45999999999
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-25,495496.42349999887,3186.3,0.0,498682.72349999886,3186.3
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-26,498682.72349999886,147269.85,361288.82399999996,284663.74949999887,-214018.97399999996
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-27,284663.74949999887,146519.1,49218.13649999999,381964.7129999989,97300.96350000001
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-28,381964.7129999989,0.0,0.0,381964.7129999989,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-29,381964.7129999989,0.0,0.0,381964.7129999989,0.0
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-30,381964.7129999989,37755.9,0.0,419720.6129999989,37755.9
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-10-31,419720.6129999989,55409.25,99948.42,375181.4429999989,-44539.17
"ООО ""Galaxy Data""","30742510210570001479, Банк 3",2023-11-01,375181.4429999989,60508.5,302180.0145,133509.92849999893,-241671.5145
