Организация,Статья движения денежных средств,Дата,Начальный остаток,Поступление,Списание,Конечный остаток,Изменение
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-05-27,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-05-28,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-05-29,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-05-30,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-05-31,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-01,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-02,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-03,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-04,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-05,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-06,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-07,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-08,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-09,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-10,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-11,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-12,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-13,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-14,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-15,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-16,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-17,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-18,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-19,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-20,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-21,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-22,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-23,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-24,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-25,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-26,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-27,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-28,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-29,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-06-30,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-01,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-02,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-03,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-04,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-05,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-06,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-07,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-08,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-09,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-10,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-11,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-12,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-13,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-14,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-15,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-16,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-17,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-18,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-19,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-20,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-21,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-22,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-23,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-24,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-25,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-26,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-27,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-28,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-29,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-30,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-07-31,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-01,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-02,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-03,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-04,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-05,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-06,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-07,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-08,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-09,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-10,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-11,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-12,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-13,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-14,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-15,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-16,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-17,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-18,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-19,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-20,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-21,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-22,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-23,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-24,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-25,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-26,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-27,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-28,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-29,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-30,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-08-31,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-01,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-02,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-03,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-04,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-05,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-06,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-07,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-08,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-09,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-10,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-11,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-12,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-13,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-14,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-15,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-16,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-17,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-18,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-19,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-20,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-21,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-22,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-23,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-24,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-25,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-26,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-27,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-28,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-29,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-09-30,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-01,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-02,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-03,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-04,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-05,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-06,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-07,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-08,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-09,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-10,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-11,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-12,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-13,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-14,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-15,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-16,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-17,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-18,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-19,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-20,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-21,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-22,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-23,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-24,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-25,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-26,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-27,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-28,5348.6595,0.0,0.0,5348.6595,0.0
"ООО ""Galaxy Flow""",Возврат подотчетных сумм,2021-10-29,5348.6595,0.0,0.0,5348.6595,0.0
